847	dictum	 a short statement that expresses a general truth or principle	noun	Synonyms: saying, maxim, axiom	Sometimes the old army dictum 'Don’t volunteer for anything' must be broken.	Medium Difficult	FT	
848	diffuse	Spread out over a large area	verb	Synonyms: scattered, dispersed, not concentrated	The political economy of trade is treacherous: its benefits, though substantial, are diffuse...	Medium Difficult	FT	
849	dilate	Make or become wider, larger, or more open	verb	Synonyms: enlarge, expand	By being able to increase heartbeat, while dilating blood vessels, theobromine can help reduce high blood pressure.	Medium Difficult	FT	
850	discordant	Disagreeing or incongruous	adjective	Synonyms: divergent, opposing, clashing	It represents an opening of musical trade routes between two often discordant sides of the world.	Medium Difficult	FT	
851	divest	Rid oneself of something that one no longer wants or requires, such as a business interest or investment	verb	“So far the protesters have managed to persuade 220 cities and institutions to divest some of their holdings...”	Droll	Medium Difficult	FT	
852	droll	Curious or unusual in a way that provokes dry amusement	adjective	Synonyms: funny, humorous, amusing	Karo Akpokiere, from Nigeria, will present a series of droll paintings inspired by the fast-moving pop culture that has emerged in Lagos...	Medium Difficult	FT	
853	echelon	 a level or rank in an organization, a profession, or society	noun	" French échelon ""level, echelon,"" literally ""rung of a ladder,"" itself  Late Latin scala ""stair                                                              </br>Synonyms: level, rank, grade"	The social shock of the arrival of online education will be substantially greater if it devours the top echelon of public universities.	Medium Difficult	FT	
854	eddy	(of water, air, or smoke) move in a circular way	verb	Synonyms: swirl, whirl, spiral	Above all, Hokusai was a master of line and pattern, inscribing his forms within contours that eddy and spill like the currents of a mountain stream.	Medium Difficult	FT	
855	effigy	 a sculpture or model of a person	noun	Synonyms: statue, statuette, figure	The tradition of lighting bonfires and burning effigies of Guy Fawkes began shortly after the foiled plot, and schoolchildren still learn the ghoulish rhyme 'Remember, remember the fifth of November.'	Medium Difficult	FT	
856	elucidate	Make (something) clear	verb	Synonyms: explain, make plain, illuminate	One was from almost 600 people who had completed... a questionnaire intended to elucidatethe different tendencies of people to engage in sexual relationships without a deep emotional commitment.	Medium Difficult	FT	
857	endemic	(Of a disease or condition) regularly found among particular people or in a certain area. prevalent in or native to a certain region, locality, or people: 	adjective	ic=nature of, like</br>Synonyms: local, regional.  Don't confuse this word with epidemic.	One of the mysteries of epidemiology is why Asia does not suffer from yellow fever. The disease is endemic in Africa, the continent where it evolved. The disease was endemic to the region.	Medium Difficult	FT	
858	epistemology	 the theory of knowledge, especially with regard to its methods, validity, and scope	noun		The only way to know for sure is to run the experiment (Mr. Lind's exotic epistemologynotwithstanding).	Medium Difficult	FT	
859	epithet	 an adjective or descriptive phrase expressing a quality characteristic of the person or thing; a term of abuse	noun	Synonyms: name, label, smear	Preposterous’ and ‘absurd’ were among the milder epithets that could be overheard in the multilingual din.	Medium Difficult	FT	
860	errant	Erring or straying from the proper course or standards	adjective	Synonyms: offending, guilty, culpable	He could admit the error and fire the errant speechwriter.	Medium Difficult	FT	
862	exemplar	 a person or thing serving as a typical example or excellent model	noun	Synonyms: epitome, perfect example	‘At times 'Utopia' seems less an exemplar of idealism, and more of a satire on it.	Medium Difficult	FT	
863	extol	Praise enthusiastically	verb	Synonyms: go wild about, wax lyrical about	This is likely to become a media circus, with patient advocates likely to attend and extol the benefits of the treatments they received.	Medium Difficult	FT	
864	façade	 the face of a building	noun	Synonyms: front, frontage, exterior	Its grey stone façade and arched doorways convey a feeling of prosperity, a splash of high finance in this small county town in eastern China...	Medium Difficult	FT	
865	fetid	smelling extremely unpleasant	adjective	Synonyms: stinking, smelly, foul-smelling	The fetid smog that settled on Beijing in January 2013 could join the ranks of these game-changing environmental disruptions.	Medium Difficult	FT	
866	florid	"using unusual words or complicated rhetorical constructions. flushed with a rosy color, as in complexion; very ornate and flowery: ""florid prose."""	adjective	Synonyms: extravagant, grandiloquent	A victorious Governor Jerry Brown, his voice gruffer, his pate sparer and his metaphors more florid than during his first stint in office...	Medium Difficult	FT	
867	flout	Openly disregard	verb	Synonyms: defy, refuse to obey, go against	It relies on its members, and on institutions... to shame and discourage people who flout important political norms.	Medium Difficult	FT	
868	foible	 a minor weakness or eccentricity in someone’s character	noun	Synonyms: idiosyncrasy, eccentricity, peculiarity	The elder Bongo had a gift for politics as outsized as his personality (among other foibles, he liked to show off his pet tiger to guests).	Medium Difficult	FT	
870	frenetic	Fast and energetic in a rather wild and uncontrolled way	adjective	ic=nature of, like</br>Synonyms: frantic, wild, frenzied	Frenetic multi-tasking—surfing the web while watching TV while listening to music—is a formula for distraction, rather than good management.	Medium Difficult	FT	
871	gall	 Bold, impudent behavior	noun	Synonyms: insolence, nerve, audacity	With enough gall and entrepreneurial spirit, it suggests, anyone can end up driving a Porsche and living in a marble-floored luxury apartment.	Medium Difficult	FT	
872	galvanize					Medium Difficult	FT	
873	gambit	 a device, action, or opening remark, typically one entailing a degree of risk, that is calculated to gain an advantage	noun	Synonyms: plan, scheme, strategy	What began as a gambit to hold together his divided Tory party is turning into an alarmingly close contest.	Medium Difficult	FT	
874	goad	Provoke or annoy (someone) so as to stimulate some action or reaction	verb	Synonyms: spur, prod, egg on	Her words were meant to goad officials into action, not (presumably) to describe how she saw the coming four years of her term.	Medium Difficult	FT	
876	gouge	Overcharge; swindle	verb		They do not want monopolists to gouge consumers and stifle innovation, yet they often struggle to determine the extent to which such things are happening.	Medium Difficult	FT	
877	grandiloquent	Pompous or extravagant in language, style, or manner	adjective	Synonyms: pompous, bombastic, magniloquent	The authors give it a rather grandiloquent name: the desire 'to force destiny, to create serendipity.'	Medium Difficult	FT	
878	grouse	complain pettily; grumble	verb	Synonyms: moan, groan, protest	Some economists grouse about such rules, which can interfere with the smooth functioning of competitive labour markets...	Medium Difficult	FT	
879	hapless	(Especially of a person) unfortunate	adjective	Synonyms: unlucky, luckless, out of luck	By the 1970s, many fans argued that the spectacle of hapless pitchers feebly trying to fend off blazing fastballs was turning their at-bats into a mockery of the game.	Medium Difficult	FT	
880	homage	 Special honour or respect shown publicly	noun	Synonyms: tribute, acknowledgement, admiration	Over the past year, numerous young directors have been paying gushing homage to the movies which enchanted them in their youth.	Medium Difficult	FT	
881	imbue	Inspire or permeate with a feeling or quality	verb	Synonyms: saturate, fill, suffuse	Some feminists argue, moreover, that the very framework of economics is imbued with subtler forms of sexism.	Medium Difficult	FT	
883	impasse	 a situation in which no progress is possible, especially because of disagreement	noun	Synonyms: deadlock, dead end, stalemate	The Catalan impasse is part of a wider Spanish gridlock. Elections on December 20th splintered the political landscape.	Medium Difficult	FT	
884	inculcate	Instill (an attitude, idea, or habit) by persistent instruction	verb	Synonyms: imbue, infuse, inspire	The tests and ceremonies were to start inculcating a sense of common values that had previously been lacking.	Medium Difficult	FT	
885	indolence	 Avoidance of activity or exertion	noun	Synonyms: laziness, idleness, slothfulness	The indolence of a society brought up to expect that oil riches will be lavished upon them is another large hurdle.	Medium Difficult	FT	
886	inquest	 a judicial inquiry to ascertain the facts relating to an incident, such as a death	noun	Synonyms: enquiry, investigation, inquisition	A jury at a second inquest ruled that they were unlawfully killed.	Medium Difficult	FT	
888	itinerant	Traveling from place to place	adjective	Synonyms: peripatetic, wandering, roving	Her first America-set film is a freewheeling road movie in which an 18-year-old escapes a dysfunctional family by joining a group of itinerant young misfits.	Medium Difficult	FT	
890	largesse	 Generosity in bestowing money or gifts upon others	noun	Synonyms: liberality, munificence, bounty	All else equal, such largesse should indeed give the economy some temporary vim.	Medium Difficult	FT	
891	leery	Cautious or wary due to realistic suspicions	adjective	Synonyms: careful, circumspect, on one's guard	The past two decades have left working-class voters in many countries leery of globalisation.	Medium Difficult	FT	
892	limpid	(especially of writing or music) clear and accessible or melodious	adjective	Synonyms: lucid, plain, understandable	Unlike many writers of Spanish, he preferred short, simple sentences, and they gave his writing a limpid intensity.	Medium Difficult	FT	
893	loquacious	Tending to talk a great deal	adjective	Synonyms: talkative, voluble, communicative	Edwina, Williams’ mother, was judgmental, frigid and pious, but also as loquacious as her husband was laconic.	Medium Difficult	FT	
895	malign	evil in nature or effect	adjective	Synonyms: harmful, bad, malevolent	Other, darker interpretations of what malign force the monster may represent once again abound...	Medium Difficult	FT	
